D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_01_857.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_01_857.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_01_857.jpg, -0.3091995, 0.0256149, 0, 25.76921
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_01_958.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_01_958.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_01_958.jpg, -0.412299, 0.328428, 0, 25.56177
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_02_060.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_02_060.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_02_060.jpg, -0.1078548, 0.4326234, 0, 25.86522
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_02_161.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_02_161.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_02_161.jpg, 0, 0.152979, 0, 25.93083
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_02_261.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_02_261.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_02_261.jpg, 0, 0, 0, 25.69497
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_02_364.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_02_364.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_02_364.jpg, 0, 0, 0, 25.43532
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_02_468.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_02_468.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_02_468.jpg, 0, 0, 0, 25.18006
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_02_571.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_02_571.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_02_571.jpg, 0, 0, 0, 24.92726
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_02_672.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_02_672.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_02_672.jpg, 0, 0.260763, 0, 24.85778
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_02_780.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_02_780.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_02_780.jpg, 0, 0.6285357, 0, 25.22561
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_02_885.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_02_885.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_02_885.jpg, 0, 0.9220818, 0, 25.91686
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_02_988.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_02_988.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_02_988.jpg, 0, 0.6809594, 0, 26.62246
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_03_095.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_03_095.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_03_095.jpg, -0.2721237, 0.3155744, 0, 26.94056
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_03_195.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_03_195.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_03_195.jpg, 0, 0.0130589, 0, 26.85517
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_03_302.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_03_302.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_03_302.jpg, -0.0261411, 0, 0, 26.58243
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_03_411.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_03_411.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_03_411.jpg, -0.1811289, 0, 0, 26.28629
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_03_516.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_03_516.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_03_516.jpg, 0, 0, 0, 25.96675
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_03_621.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_03_621.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_03_621.jpg, 0, 0, 0, 25.70555
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_03_727.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_03_727.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_03_727.jpg, -0.2967624, 0, 0, 25.3994
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_03_831.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_03_831.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_03_831.jpg, 0, 0, 0, 25.14299
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_03_940.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_03_940.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_03_940.jpg, 0, 0, 0, 24.83778
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_04_041.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_04_041.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_04_041.jpg, 0, 0, 0, 24.5882
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_04_148.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_04_148.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_04_148.jpg, -0.116823, 0, 0, 24.33724
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_04_255.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_04_255.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_04_255.jpg, -0.3028356, 0, 0, 23.93159
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_04_360.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_04_360.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_04_360.jpg, 0, 0, 0, 23.69189
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_04_466.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_04_466.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_04_466.jpg, 0, 0, 0, 23.44776
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_04_568.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_04_568.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_04_568.jpg, -0.1617852, 0, 0, 23.20636
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_04_670.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_04_670.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_04_670.jpg, 0, 0, 0, 22.97222
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_04_778.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_04_778.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_04_778.jpg, 0, 0.3219204, 0, 22.92672
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_04_882.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_04_882.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_04_882.jpg, 0, 0.6142869, 0, 23.27121
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_04_987.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_04_987.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_04_987.jpg, -0.042222, 0.9048064, 0, 23.99671
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_05_090.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_05_090.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_05_090.jpg, -0.3541578, 1, 0, 24.86748
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_05_191.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_05_191.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_05_191.jpg, -0.1349001, 0.7392757, 0, 25.65045
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_05_295.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_05_295.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_05_295.jpg, 0, 0.3865642, 0, 26.11707
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_05_397.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_05_397.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_05_397.jpg, -0.1355403, 0.08043395, 0, 26.13379
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_05_499.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_05_499.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_05_499.jpg, -0.4231305, 0, 0, 25.77182
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_05_600.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_05_600.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_05_600.jpg, -0.580457, 0, 0, 25.2816
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_05_704.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_05_704.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_05_704.jpg, -0.2693225, 0, 0, 25.03141
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_05_810.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_05_810.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_05_810.jpg, 0, 0, 0, 24.76847
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_05_916.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_05_916.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_05_916.jpg, 0, 0.1582005, 0, 24.50391
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_06_019.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_06_019.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_06_019.jpg, 0, 0.4467474, 0, 24.6391
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_06_120.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_06_120.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_06_120.jpg, 0, 0.7481829, 0, 25.14429
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_06_223.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_06_223.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_06_223.jpg, -0.0190938, 1, 0, 26.00012
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_06_326.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_06_326.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_06_326.jpg, -0.3265353, 1, 0, 26.88653
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_06_435.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_06_435.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_06_435.jpg, 0, 1, 0, 28.00159
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_06_539.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_06_539.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_06_539.jpg, 0, 1, 0, 28.92509
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_06_645.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_06_645.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_06_645.jpg, 0, 1, 0, 29.84176
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_06_751.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_06_751.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_06_751.jpg, -0.1661895, 1, 0, 30.18392
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_06_854.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_06_854.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_06_854.jpg, -0.2485209, 1, 0, 30.18565
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_06_960.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_06_960.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_06_960.jpg, 0, 1, 0, 30.18771
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_07_064.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_07_064.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_07_064.jpg, 0, 1, 0, 30.19008
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_07_167.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_07_167.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_07_167.jpg, 0, 1, 0, 30.19027
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_07_269.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_07_269.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_07_269.jpg, -0.2809584, 1, 0, 30.17312
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_07_369.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_07_369.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_07_369.jpg, -0.07178488, 1, 0, 30.19122
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_07_471.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_07_471.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_07_471.jpg, 0, 1, 0, 30.19008
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_07_578.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_07_578.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_07_578.jpg, 0, 1, 0, 30.19028
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_07_679.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_07_679.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_07_679.jpg, -0.0468291, 1, 0, 30.18991
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_07_779.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_07_779.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_07_779.jpg, -0.2985696, 1, 0, 30.17047
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_07_879.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_07_879.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_07_879.jpg, 0, 1, 0, 30.18963
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_07_984.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_07_984.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_07_984.jpg, 0, 1, 0, 30.19003
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_08_086.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_08_086.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_08_086.jpg, 0, 1, 0, 30.19036
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_08_193.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_08_193.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_08_193.jpg, 0, 1, 0, 30.19037
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_08_294.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_08_294.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_08_294.jpg, -0.3040515, 1, 0, 30.16838
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_08_397.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_08_397.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_08_397.jpg, -0.3081672, 1, 0, 30.1838
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_08_498.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_08_498.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_08_498.jpg, -0.003771346, 1, 0, 30.18803
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_08_598.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_08_598.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_08_598.jpg, 0, 1, 0, 30.18922
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_08_702.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_08_702.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_08_702.jpg, 0, 1, 0, 30.19028
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_08_802.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_08_802.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_08_802.jpg, 0, 1, 0, 30.19009
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_08_907.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_08_907.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_08_907.jpg, 0, 1, 0, 30.19032
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_09_014.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_09_014.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_09_014.jpg, 0, 1, 0, 30.19029
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_09_120.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_09_120.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_09_120.jpg, 0, 1, 0, 30.19032
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_09_224.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_09_224.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_09_224.jpg, 0, 1, 0, 30.19031
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_09_329.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_09_329.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_09_329.jpg, 0, 1, 0, 30.19006
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_09_436.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_09_436.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_09_436.jpg, 0, 1, 0, 30.19033
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_09_537.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_09_537.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_09_537.jpg, -0.0497091, 1, 0, 30.1897
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_09_643.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_09_643.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_09_643.jpg, -0.2876838, 1, 0, 30.1719
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_09_743.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_09_743.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_09_743.jpg, 0, 1, 0, 30.18931
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_09_848.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_09_848.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_09_848.jpg, 0, 1, 0, 30.19009
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_09_951.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_09_951.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_09_951.jpg, 0, 1, 0, 30.19031
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_10_057.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_10_057.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_10_057.jpg, 0, 1, 0, 30.19002
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_10_157.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_10_157.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_10_157.jpg, 0, 1, 0, 30.1903
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_10_262.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_10_262.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_10_262.jpg, 0, 1, 0, 30.19016
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_10_363.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_10_363.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_10_363.jpg, 0, 1, 0, 30.1903
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_10_469.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_10_469.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_10_469.jpg, 0, 1, 0, 30.19031
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_10_571.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_10_571.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_10_571.jpg, -0.2258487, 1, 0, 30.17896
D:\Softwares\simulator-windows-64\Driving Data\IMG\center_2023_05_13_16_05_10_677.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\left_2023_05_13_16_05_10_677.jpg, D:\Softwares\simulator-windows-64\Driving Data\IMG\right_2023_05_13_16_05_10_677.jpg, 0, 1, 0, 30.18988
